,Conf,TP,FP,cumTP,cumFP,Precision,Recall
89,0.9128188490867615,0,1,53,37,0.5888888888888889,0.18339100346020762
90,0.9118527173995972,0,1,53,38,0.5824175824175825,0.18339100346020762
91,0.9110405445098877,0,1,53,39,0.5760869565217391,0.18339100346020762
92,0.9101338386535645,0,1,53,40,0.5698924731182796,0.18339100346020762
93,0.9098039269447327,0,1,53,41,0.5638297872340425,0.18339100346020762
94,0.9095978736877441,0,1,53,42,0.5578947368421052,0.18339100346020762
95,0.9095132350921631,1,0,54,42,0.5625,0.18685121107266436
96,0.9094928503036499,0,1,54,43,0.5567010309278351,0.18685121107266436
97,0.909151017665863,0,1,54,44,0.5510204081632653,0.18685121107266436
98,0.9086447954177856,0,1,54,45,0.5454545454545454,0.18685121107266436
99,0.9051218628883362,0,1,54,46,0.54,0.18685121107266436
100,0.9043785929679871,1,0,55,46,0.5445544554455446,0.1903114186851211
101,0.9040010571479797,1,0,56,46,0.5490196078431373,0.19377162629757785
102,0.9035269618034363,0,1,56,47,0.5436893203883495,0.19377162629757785
103,0.903253972530365,0,1,56,48,0.5384615384615384,0.19377162629757785
104,0.9020557403564453,1,0,57,48,0.5428571428571428,0.1972318339100346
105,0.9018511176109314,0,1,57,49,0.5377358490566038,0.1972318339100346
106,0.901614248752594,0,1,57,50,0.5327102803738317,0.1972318339100346
107,0.901259183883667,1,0,58,50,0.5370370370370371,0.20069204152249134
108,0.900967001914978,1,0,59,50,0.5412844036697247,0.2041522491349481
109,0.9009125828742981,1,0,60,50,0.5454545454545454,0.20761245674740483
110,0.9008467793464661,0,1,60,51,0.5405405405405406,0.20761245674740483
111,0.9007583856582642,0,1,60,52,0.5357142857142857,0.20761245674740483
112,0.8988487720489502,0,1,60,53,0.5309734513274337,0.20761245674740483
113,0.8971933722496033,0,1,60,54,0.5263157894736842,0.20761245674740483
114,0.8951573371887207,0,1,60,55,0.5217391304347826,0.20761245674740483
115,0.895083487033844,0,1,60,56,0.5172413793103449,0.20761245674740483
116,0.8948180675506592,0,1,60,57,0.5128205128205128,0.20761245674740483
117,0.8943753838539124,0,1,60,58,0.5084745762711864,0.20761245674740483
118,0.8937900066375732,0,1,60,59,0.5042016806722689,0.20761245674740483
119,0.8932667970657349,0,1,60,60,0.5,0.20761245674740483
120,0.8930255770683289,1,0,61,60,0.5041322314049587,0.21107266435986158
121,0.8924001455307007,1,0,62,60,0.5081967213114754,0.21453287197231835
