,Conf,TP,FP,cumTP,cumFP,Precision,Recall
383,0.8619968891143799,0,1,80,304,0.20833333333333334,0.3463203463203463
384,0.8612094521522522,0,1,80,305,0.2077922077922078,0.3463203463203463
385,0.861136794090271,0,1,80,306,0.20725388601036268,0.3463203463203463
386,0.8605440855026245,0,1,80,307,0.20671834625322996,0.3463203463203463
387,0.8603916764259338,0,1,80,308,0.20618556701030927,0.3463203463203463
388,0.8597792387008667,1,0,81,308,0.20822622107969152,0.35064935064935066
389,0.8592430949211121,1,0,82,308,0.21025641025641026,0.354978354978355
390,0.8589434027671814,0,1,82,309,0.20971867007672634,0.354978354978355
391,0.8584927320480347,0,1,82,310,0.20918367346938777,0.354978354978355
392,0.857036292552948,1,0,83,310,0.21119592875318066,0.3593073593073593
393,0.8560620546340942,0,1,83,311,0.21065989847715735,0.3593073593073593
394,0.8559020757675171,0,1,83,312,0.21012658227848102,0.3593073593073593
395,0.8550111055374146,1,0,84,312,0.21212121212121213,0.36363636363636365
396,0.8549264669418335,0,1,84,313,0.21158690176322417,0.36363636363636365
397,0.8548154830932617,0,1,84,314,0.21105527638190955,0.36363636363636365
398,0.854597270488739,0,1,84,315,0.21052631578947367,0.36363636363636365
399,0.8532850742340088,0,1,84,316,0.21,0.36363636363636365
400,0.8531500101089478,0,1,84,317,0.20947630922693267,0.36363636363636365
401,0.8529335260391235,0,1,84,318,0.208955223880597,0.36363636363636365
402,0.8527171015739441,0,1,84,319,0.20843672456575682,0.36363636363636365
403,0.8526617884635925,0,1,84,320,0.2079207920792079,0.36363636363636365
404,0.8524093627929688,0,1,84,321,0.2074074074074074,0.36363636363636365
405,0.8513442873954773,0,1,84,322,0.20689655172413793,0.36363636363636365
406,0.8512359857559204,0,1,84,323,0.20638820638820637,0.36363636363636365
407,0.850956380367279,0,1,84,324,0.20588235294117646,0.36363636363636365
408,0.8506788611412048,0,1,84,325,0.20537897310513448,0.36363636363636365
409,0.8500320315361023,0,1,84,326,0.2048780487804878,0.36363636363636365
410,0.8499786853790283,0,1,84,327,0.20437956204379562,0.36363636363636365
411,0.8484877347946167,1,0,85,327,0.20631067961165048,0.36796536796536794
412,0.8484588265419006,0,1,85,328,0.20581113801452786,0.36796536796536794
413,0.8481405377388,0,1,85,329,0.20531400966183574,0.36796536796536794
414,0.8480603098869324,1,0,86,329,0.20722891566265061,0.3722943722943723
415,0.8470057845115662,0,1,86,330,0.20673076923076922,0.3722943722943723
416,0.8469605445861816,0,1,86,331,0.20623501199040767,0.3722943722943723
417,0.8467680215835571,0,1,86,332,0.20574162679425836,0.3722943722943723
418,0.8466561436653137,0,1,86,333,0.2052505966587112,0.3722943722943723
419,0.8465067744255066,1,0,87,333,0.20714285714285716,0.37662337662337664
420,0.84630286693573,0,1,87,334,0.20665083135391923,0.37662337662337664
421,0.8460595011711121,0,1,87,335,0.20616113744075829,0.37662337662337664
422,0.8453222513198853,0,1,87,336,0.20567375886524822,0.37662337662337664
423,0.8452560305595398,0,1,87,337,0.20518867924528303,0.37662337662337664
424,0.8438267111778259,0,1,87,338,0.20470588235294118,0.37662337662337664
425,0.8435018062591553,0,1,87,339,0.20422535211267606,0.37662337662337664
426,0.8434814810752869,0,1,87,340,0.20374707259953162,0.37662337662337664
427,0.842933177947998,0,1,87,341,0.20327102803738317,0.37662337662337664
428,0.8427413105964661,1,0,88,341,0.20512820512820512,0.38095238095238093
429,0.8422367572784424,0,1,88,342,0.20465116279069767,0.38095238095238093
430,0.8420614004135132,0,1,88,343,0.20417633410672853,0.38095238095238093
431,0.842003345489502,0,1,88,344,0.2037037037037037,0.38095238095238093
432,0.8418341875076294,0,1,88,345,0.20323325635103925,0.38095238095238093
433,0.841727614402771,0,1,88,346,0.20276497695852536,0.38095238095238093
434,0.8416390419006348,0,1,88,347,0.20229885057471264,0.38095238095238093
435,0.8409608602523804,0,1,88,348,0.2018348623853211,0.38095238095238093
436,0.8408799767494202,1,0,89,348,0.2036613272311213,0.3852813852813853
437,0.8408064246177673,0,1,89,349,0.20319634703196346,0.3852813852813853
438,0.8406675457954407,0,1,89,350,0.20273348519362186,0.3852813852813853
439,0.8398754596710205,0,1,89,351,0.20227272727272727,0.3852813852813853
440,0.8389165997505188,0,1,89,352,0.2018140589569161,0.3852813852813853
441,0.8386759757995605,0,1,89,353,0.20135746606334842,0.3852813852813853
442,0.8382232189178467,0,1,89,354,0.20090293453724606,0.3852813852813853
443,0.8380320072174072,0,1,89,355,0.20045045045045046,0.3852813852813853
444,0.8379448652267456,0,1,89,356,0.2,0.3852813852813853
445,0.837915301322937,0,1,89,357,0.19955156950672645,0.3852813852813853
446,0.8376254439353943,1,0,90,357,0.20134228187919462,0.38961038961038963
447,0.8375976085662842,0,1,90,358,0.20089285714285715,0.38961038961038963
448,0.8373149633407593,0,1,90,359,0.20044543429844097,0.38961038961038963
449,0.8370277285575867,1,0,91,359,0.20222222222222222,0.3939393939393939
450,0.8363950252532959,0,1,91,360,0.2017738359201774,0.3939393939393939
451,0.8363021612167358,0,1,91,361,0.2013274336283186,0.3939393939393939
452,0.835824728012085,0,1,91,362,0.20088300220750552,0.3939393939393939
453,0.8358120918273926,0,1,91,363,0.20044052863436124,0.3939393939393939
454,0.8353659510612488,0,1,91,364,0.2,0.3939393939393939
455,0.8352165818214417,1,0,92,364,0.20175438596491227,0.39826839826839827
456,0.8348059058189392,0,1,92,365,0.2013129102844639,0.39826839826839827
457,0.8345479369163513,0,1,92,366,0.20087336244541484,0.39826839826839827
458,0.8340325951576233,0,1,92,367,0.20043572984749455,0.39826839826839827
459,0.8338745832443237,0,1,92,368,0.2,0.39826839826839827
460,0.8335524201393127,0,1,92,369,0.19956616052060738,0.39826839826839827
461,0.8314434289932251,0,1,92,370,0.19913419913419914,0.39826839826839827
462,0.8314199447631836,0,1,92,371,0.19870410367170627,0.39826839826839827
463,0.8312204480171204,0,1,92,372,0.19827586206896552,0.39826839826839827
464,0.8311004042625427,0,1,92,373,0.1978494623655914,0.39826839826839827
465,0.8310410380363464,1,0,93,373,0.19957081545064378,0.4025974025974026
466,0.8309383988380432,0,1,93,374,0.19914346895074947,0.4025974025974026
467,0.8308970928192139,0,1,93,375,0.1987179487179487,0.4025974025974026
468,0.8308446407318115,0,1,93,376,0.19829424307036247,0.4025974025974026
469,0.8305703997612,0,1,93,377,0.19787234042553192,0.4025974025974026
470,0.8302873969078064,0,1,93,378,0.19745222929936307,0.4025974025974026
471,0.8294853568077087,0,1,93,379,0.19703389830508475,0.4025974025974026
472,0.8293956518173218,0,1,93,380,0.19661733615221988,0.4025974025974026
473,0.8286904692649841,0,1,93,381,0.1962025316455696,0.4025974025974026
474,0.8283469080924988,0,1,93,382,0.1957894736842105,0.4025974025974026
475,0.828118622303009,0,1,93,383,0.1953781512605042,0.4025974025974026
476,0.8271870613098145,0,1,93,384,0.1949685534591195,0.4025974025974026
477,0.8266202211380005,0,1,93,385,0.19456066945606695,0.4025974025974026
478,0.8260691165924072,0,1,93,386,0.1941544885177453,0.4025974025974026
479,0.8259080648422241,1,0,94,386,0.19583333333333333,0.4069264069264069
480,0.8253742456436157,0,1,94,387,0.19542619542619544,0.4069264069264069
481,0.8244872093200684,0,1,94,388,0.1950207468879668,0.4069264069264069
482,0.8244134783744812,0,1,94,389,0.19461697722567287,0.4069264069264069
483,0.8237051367759705,0,1,94,390,0.19421487603305784,0.4069264069264069
484,0.8235877156257629,0,1,94,391,0.19381443298969073,0.4069264069264069
485,0.8235487341880798,0,1,94,392,0.1934156378600823,0.4069264069264069
486,0.8232336640357971,0,1,94,393,0.19301848049281314,0.4069264069264069
487,0.8223954439163208,0,1,94,394,0.19262295081967212,0.4069264069264069
488,0.82181715965271,0,1,94,395,0.19222903885480572,0.4069264069264069
489,0.8215233087539673,0,1,94,396,0.19183673469387755,0.4069264069264069
490,0.8207656145095825,0,1,94,397,0.19144602851323828,0.4069264069264069
491,0.8203027844429016,0,1,94,398,0.1910569105691057,0.4069264069264069
492,0.8201449513435364,0,1,94,399,0.19066937119675456,0.4069264069264069
493,0.8187348246574402,0,1,94,400,0.1902834008097166,0.4069264069264069
494,0.8184662461280823,0,1,94,401,0.1898989898989899,0.4069264069264069
495,0.8182337880134583,0,1,94,402,0.18951612903225806,0.4069264069264069
496,0.8166743516921997,0,1,94,403,0.1891348088531187,0.4069264069264069
497,0.8165896534919739,0,1,94,404,0.18875502008032127,0.4069264069264069
498,0.8161645531654358,0,1,94,405,0.18837675350701402,0.4069264069264069
499,0.8158778548240662,0,1,94,406,0.188,0.4069264069264069
500,0.8158454895019531,0,1,94,407,0.18762475049900199,0.4069264069264069
501,0.8154175281524658,0,1,94,408,0.18725099601593626,0.4069264069264069
502,0.8153292536735535,0,1,94,409,0.18687872763419483,0.4069264069264069
503,0.8153131604194641,0,1,94,410,0.1865079365079365,0.4069264069264069
504,0.8153015971183777,0,1,94,411,0.18613861386138614,0.4069264069264069
505,0.8152841925621033,0,1,94,412,0.1857707509881423,0.4069264069264069
506,0.814461350440979,0,1,94,413,0.1854043392504931,0.4069264069264069
507,0.8137823343276978,0,1,94,414,0.18503937007874016,0.4069264069264069
508,0.8129666447639465,0,1,94,415,0.18467583497053044,0.4069264069264069
509,0.8128570914268494,0,1,94,416,0.1843137254901961,0.4069264069264069
510,0.8123533725738525,0,1,94,417,0.18395303326810175,0.4069264069264069
511,0.8123259544372559,1,0,95,417,0.185546875,0.41125541125541126
512,0.8121562004089355,0,1,95,418,0.18518518518518517,0.41125541125541126
513,0.8114326000213623,0,1,95,419,0.18482490272373542,0.41125541125541126
514,0.8113648891448975,0,1,95,420,0.18446601941747573,0.41125541125541126
515,0.810798704624176,0,1,95,421,0.18410852713178294,0.41125541125541126
516,0.810692548751831,0,1,95,422,0.18375241779497098,0.41125541125541126
517,0.8103000521659851,0,1,95,423,0.1833976833976834,0.41125541125541126
518,0.8102570176124573,1,0,96,423,0.18497109826589594,0.4155844155844156
519,0.8097574710845947,0,1,96,424,0.18461538461538463,0.4155844155844156
520,0.809721052646637,0,1,96,425,0.18426103646833014,0.4155844155844156
521,0.8095069527626038,0,1,96,426,0.1839080459770115,0.4155844155844156
522,0.8094489574432373,0,1,96,427,0.1835564053537285,0.4155844155844156
523,0.8093290328979492,0,1,96,428,0.183206106870229,0.4155844155844156
524,0.8091980814933777,0,1,96,429,0.18285714285714286,0.4155844155844156
525,0.8086006045341492,0,1,96,430,0.18250950570342206,0.4155844155844156
526,0.8085458874702454,1,0,97,430,0.1840607210626186,0.4199134199134199
527,0.8083617687225342,0,1,97,431,0.18371212121212122,0.4199134199134199
528,0.8083573579788208,0,1,97,432,0.1833648393194707,0.4199134199134199
529,0.8082791566848755,1,0,98,432,0.18490566037735848,0.42424242424242425
530,0.8081934452056885,0,1,98,433,0.18455743879472694,0.42424242424242425
531,0.8075637221336365,0,1,98,434,0.18421052631578946,0.42424242424242425
532,0.8069849014282227,0,1,98,435,0.18386491557223264,0.42424242424242425
533,0.8068999648094177,0,1,98,436,0.18352059925093633,0.42424242424242425
534,0.8068608045578003,0,1,98,437,0.18317757009345795,0.42424242424242425
535,0.8066530227661133,0,1,98,438,0.1828358208955224,0.42424242424242425
536,0.8061204552650452,0,1,98,439,0.1824953445065177,0.42424242424242425
537,0.8055524826049805,0,1,98,440,0.1821561338289963,0.42424242424242425
538,0.8055305480957031,1,0,99,440,0.1836734693877551,0.42857142857142855
539,0.8054009675979614,0,1,99,441,0.18333333333333332,0.42857142857142855
540,0.8052664399147034,0,1,99,442,0.18299445471349354,0.42857142857142855
541,0.8048755526542664,1,0,100,442,0.18450184501845018,0.4329004329004329
542,0.8047910928726196,0,1,100,443,0.1841620626151013,0.4329004329004329
543,0.8047192096710205,0,1,100,444,0.18382352941176472,0.4329004329004329
544,0.8041822910308838,0,1,100,445,0.1834862385321101,0.4329004329004329
545,0.8040450215339661,0,1,100,446,0.18315018315018314,0.4329004329004329
546,0.8038443922996521,0,1,100,447,0.18281535648994515,0.4329004329004329
547,0.8036039471626282,0,1,100,448,0.18248175182481752,0.4329004329004329
548,0.8032538294792175,1,0,101,448,0.18397085610200364,0.43722943722943725
549,0.802971363067627,0,1,101,449,0.18363636363636363,0.43722943722943725
550,0.8027333617210388,0,1,101,450,0.18330308529945555,0.43722943722943725
551,0.8026021122932434,0,1,101,451,0.18297101449275363,0.43722943722943725
552,0.8025525808334351,0,1,101,452,0.18264014466546113,0.43722943722943725
553,0.8025162816047668,0,1,101,453,0.18231046931407943,0.43722943722943725
554,0.8016477227210999,0,1,101,454,0.18198198198198198,0.43722943722943725
555,0.8013718724250793,0,1,101,455,0.18165467625899281,0.43722943722943725
556,0.8012533187866211,0,1,101,456,0.1813285457809695,0.43722943722943725
557,0.8010790348052979,0,1,101,457,0.18100358422939067,0.43722943722943725
558,0.8009927272796631,0,1,101,458,0.1806797853309481,0.43722943722943725
559,0.8002803325653076,0,1,101,459,0.18035714285714285,0.43722943722943725
560,0.8000988960266113,0,1,101,460,0.1800356506238859,0.43722943722943725
